imbalance_threshold,take_profit,stop_loss,position_limit,order_size,total_pnl,total_trades
0.5,5.0,2.5,20,10,220.0,36
0.5,5.0,2.5,25,3,66.0,36
0.5,5.0,2.5,25,5,110.0,36
0.5,5.0,2.5,25,7,154.0,36
0.5,5.0,2.5,25,10,220.0,36
0.5,5.0,2.5,30,3,66.0,36
0.5,5.0,2.5,30,5,110.0,36
0.5,5.0,2.5,30,7,154.0,36
0.5,5.0,2.5,30,10,220.0,36
0.6,1.0,0.5,10,3,55.5,18
0.6,1.0,0.5,10,5,92.5,18
0.6,1.0,0.5,10,7,129.5,18
0.6,1.0,0.5,10,10,185.0,18
0.6,1.0,0.5,15,3,55.5,18
0.6,1.0,0.5,15,5,92.5,18
0.6,1.0,0.5,15,7,129.5,18
0.6,1.0,0.5,15,10,185.0,18
0.6,1.0,0.5,20,3,55.5,18
0.6,1.0,0.5,20,5,92.5,18
0.6,1.0,0.5,20,7,129.5,18
0.6,1.0,0.5,20,10,185.0,18
0.6,1.0,0.5,25,3,55.5,18
0.6,1.0,0.5,25,5,92.5,18
0.6,1.0,0.5,25,7,129.5,18
0.6,1.0,0.5,25,10,185.0,18
0.6,1.0,0.5,30,3,55.5,18
0.6,1.0,0.5,30,5,92.5,18
0.6,1.0,0.5,30,7,129.5,18
0.6,1.0,0.5,30,10,185.0,18
0.6,1.0,1.0,10,3,55.5,18
0.6,1.0,1.0,10,5,92.5,18
0.6,1.0,1.0,10,7,129.5,18
0.6,1.0,1.0,10,10,185.0,18
0.6,1.0,1.0,15,3,55.5,18
0.6,1.0,1.0,15,5,92.5,18
0.6,1.0,1.0,15,7,129.5,18
0.6,1.0,1.0,15,10,185.0,18
0.6,1.0,1.0,20,3,55.5,18
0.6,1.0,1.0,20,5,92.5,18
0.6,1.0,1.0,20,7,129.5,18
0.6,1.0,1.0,20,10,185.0,18
0.6,1.0,1.0,25,3,55.5,18
0.6,1.0,1.0,25,5,92.5,18
0.6,1.0,1.0,25,7,129.5,18
0.6,1.0,1.0,25,10,185.0,18
0.6,1.0,1.0,30,3,55.5,18
0.6,1.0,1.0,30,5,92.5,18
0.6,1.0,1.0,30,7,129.5,18
0.6,1.0,1.0,30,10,185.0,18
0.6,1.0,1.5,10,3,54.0,18
0.6,1.0,1.5,10,5,90.0,18
0.6,1.0,1.5,10,7,126.0,18
0.6,1.0,1.5,10,10,180.0,18
0.6,1.0,1.5,15,3,54.0,18
0.6,1.0,1.5,15,5,90.0,18
0.6,1.0,1.5,15,7,126.0,18
0.6,1.0,1.5,15,10,180.0,18
0.6,1.0,1.5,20,3,54.0,18
0.6,1.0,1.5,20,5,90.0,18
0.6,1.0,1.5,20,7,126.0,18
0.6,1.0,1.5,20,10,180.0,18
0.6,1.0,1.5,25,3,54.0,18
0.6,1.0,1.5,25,5,90.0,18
0.6,1.0,1.5,25,7,126.0,18
0.6,1.0,1.5,25,10,180.0,18
0.6,1.0,1.5,30,3,54.0,18
0.6,1.0,1.5,30,5,90.0,18
0.6,1.0,1.5,30,7,126.0,18
0.6,1.0,1.5,30,10,180.0,18
0.6,1.0,2.0,10,3,51.0,18
0.6,1.0,2.0,10,5,85.0,18
0.6,1.0,2.0,10,7,119.0,18
0.6,1.0,2.0,10,10,170.0,18
0.6,1.0,2.0,15,3,51.0,18
0.6,1.0,2.0,15,5,85.0,18
0.6,1.0,2.0,15,7,119.0,18
0.6,1.0,2.0,15,10,170.0,18
0.6,1.0,2.0,20,3,51.0,18
0.6,1.0,2.0,20,5,85.0,18
0.6,1.0,2.0,20,7,119.0,18
0.6,1.0,2.0,20,10,170.0,18
0.6,1.0,2.0,25,3,51.0,18
0.6,1.0,2.0,25,5,85.0,18
0.6,1.0,2.0,25,7,119.0,18
0.6,1.0,2.0,25,10,170.0,18
0.6,1.0,2.0,30,3,51.0,18
0.6,1.0,2.0,30,5,85.0,18
0.6,1.0,2.0,30,7,119.0,18
0.6,1.0,2.0,30,10,170.0,18
0.6,1.0,2.5,10,3,51.0,18
0.6,1.0,2.5,10,5,85.0,18
0.6,1.0,2.5,10,7,119.0,18
0.6,1.0,2.5,10,10,170.0,18
0.6,1.0,2.5,15,3,51.0,18
0.6,1.0,2.5,15,5,85.0,18
0.6,1.0,2.5,15,7,119.0,18
0.6,1.0,2.5,15,10,170.0,18
0.6,1.0,2.5,20,3,51.0,18
0.6,1.0,2.5,20,5,85.0,18
0.6,1.0,2.5,20,7,119.0,18
0.6,1.0,2.5,20,10,170.0,18
0.6,1.0,2.5,25,3,51.0,18
0.6,1.0,2.5,25,5,85.0,18
0.6,1.0,2.5,25,7,119.0,18
0.6,1.0,2.5,25,10,170.0,18
0.6,1.0,2.5,30,3,51.0,18
0.6,1.0,2.5,30,5,85.0,18
0.6,1.0,2.5,30,7,119.0,18
0.6,1.0,2.5,30,10,170.0,18
0.6,2.0,0.5,10,3,58.5,18
0.6,2.0,0.5,10,5,97.5,18
0.6,2.0,0.5,10,7,136.5,18
0.6,2.0,0.5,10,10,195.0,18
0.6,2.0,0.5,15,3,58.5,18
0.6,2.0,0.5,15,5,97.5,18
0.6,2.0,0.5,15,7,136.5,18
0.6,2.0,0.5,15,10,195.0,18
0.6,2.0,0.5,20,3,58.5,18
0.6,2.0,0.5,20,5,97.5,18
0.6,2.0,0.5,20,7,136.5,18
0.6,2.0,0.5,20,10,195.0,18
0.6,2.0,0.5,25,3,58.5,18
0.6,2.0,0.5,25,5,97.5,18
0.6,2.0,0.5,25,7,136.5,18
0.6,2.0,0.5,25,10,195.0,18
0.6,2.0,0.5,30,3,58.5,18
0.6,2.0,0.5,30,5,97.5,18
0.6,2.0,0.5,30,7,136.5,18
0.6,2.0,0.5,30,10,195.0,18
0.6,2.0,1.0,10,3,58.5,18
0.6,2.0,1.0,10,5,97.5,18
0.6,2.0,1.0,10,7,136.5,18
0.6,2.0,1.0,10,10,195.0,18
0.6,2.0,1.0,15,3,58.5,18
0.6,2.0,1.0,15,5,97.5,18
0.6,2.0,1.0,15,7,136.5,18
0.6,2.0,1.0,15,10,195.0,18
0.6,2.0,1.0,20,3,58.5,18
0.6,2.0,1.0,20,5,97.5,18
0.6,2.0,1.0,20,7,136.5,18
0.6,2.0,1.0,20,10,195.0,18
0.6,2.0,1.0,25,3,58.5,18
0.6,2.0,1.0,25,5,97.5,18
0.6,2.0,1.0,25,7,136.5,18
0.6,2.0,1.0,25,10,195.0,18
0.6,2.0,1.0,30,3,58.5,18
0.6,2.0,1.0,30,5,97.5,18
0.6,2.0,1.0,30,7,136.5,18
0.6,2.0,1.0,30,10,195.0,18
0.6,2.0,1.5,10,3,57.0,18
0.6,2.0,1.5,10,5,95.0,18
0.6,2.0,1.5,10,7,133.0,18
0.6,2.0,1.5,10,10,190.0,18
0.6,2.0,1.5,15,3,57.0,18
0.6,2.0,1.5,15,5,95.0,18
0.6,2.0,1.5,15,7,133.0,18
0.6,2.0,1.5,15,10,190.0,18
0.6,2.0,1.5,20,3,57.0,18
0.6,2.0,1.5,20,5,95.0,18
0.6,2.0,1.5,20,7,133.0,18
0.6,2.0,1.5,20,10,190.0,18
0.6,2.0,1.5,25,3,57.0,18
0.6,2.0,1.5,25,5,95.0,18
0.6,2.0,1.5,25,7,133.0,18
0.6,2.0,1.5,25,10,190.0,18
0.6,2.0,1.5,30,3,57.0,18
0.6,2.0,1.5,30,5,95.0,18
0.6,2.0,1.5,30,7,133.0,18
0.6,2.0,1.5,30,10,190.0,18
0.6,2.0,2.0,10,3,54.0,18
0.6,2.0,2.0,10,5,90.0,18
0.6,2.0,2.0,10,7,126.0,18
0.6,2.0,2.0,10,10,180.0,18
0.6,2.0,2.0,15,3,54.0,18
0.6,2.0,2.0,15,5,90.0,18
0.6,2.0,2.0,15,7,126.0,18
0.6,2.0,2.0,15,10,180.0,18
0.6,2.0,2.0,20,3,54.0,18
0.6,2.0,2.0,20,5,90.0,18
0.6,2.0,2.0,20,7,126.0,18
0.6,2.0,2.0,20,10,180.0,18
0.6,2.0,2.0,25,3,54.0,18
0.6,2.0,2.0,25,5,90.0,18
0.6,2.0,2.0,25,7,126.0,18
0.6,2.0,2.0,25,10,180.0,18
0.6,2.0,2.0,30,3,54.0,18
0.6,2.0,2.0,30,5,90.0,18
0.6,2.0,2.0,30,7,126.0,18
0.6,2.0,2.0,30,10,180.0,18
0.6,2.0,2.5,10,3,54.0,18
0.6,2.0,2.5,10,5,90.0,18
0.6,2.0,2.5,10,7,126.0,18
0.6,2.0,2.5,10,10,180.0,18
0.6,2.0,2.5,15,3,54.0,18
0.6,2.0,2.5,15,5,90.0,18
0.6,2.0,2.5,15,7,126.0,18
0.6,2.0,2.5,15,10,180.0,18
0.6,2.0,2.5,20,3,54.0,18
0.6,2.0,2.5,20,5,90.0,18
0.6,2.0,2.5,20,7,126.0,18
0.6,2.0,2.5,20,10,180.0,18
0.6,2.0,2.5,25,3,54.0,18
0.6,2.0,2.5,25,5,90.0,18
0.6,2.0,2.5,25,7,126.0,18
0.6,2.0,2.5,25,10,180.0,18
0.6,2.0,2.5,30,3,54.0,18
0.6,2.0,2.5,30,5,90.0,18
0.6,2.0,2.5,30,7,126.0,18
0.6,2.0,2.5,30,10,180.0,18
0.6,3.0,0.5,10,3,79.5,18
0.6,3.0,0.5,10,5,132.5,18
0.6,3.0,0.5,10,7,185.5,18
0.6,3.0,0.5,10,10,265.0,18
0.6,3.0,0.5,15,3,79.5,18
0.6,3.0,0.5,15,5,132.5,18
0.6,3.0,0.5,15,7,185.5,18
0.6,3.0,0.5,15,10,265.0,18
0.6,3.0,0.5,20,3,79.5,18
0.6,3.0,0.5,20,5,132.5,18
0.6,3.0,0.5,20,7,185.5,18
0.6,3.0,0.5,20,10,265.0,18
0.6,3.0,0.5,25,3,79.5,18
0.6,3.0,0.5,25,5,132.5,18
0.6,3.0,0.5,25,7,185.5,18
0.6,3.0,0.5,25,10,265.0,18
0.6,3.0,0.5,30,3,79.5,18
0.6,3.0,0.5,30,5,132.5,18
0.6,3.0,0.5,30,7,185.5,18
0.6,3.0,0.5,30,10,265.0,18
0.6,3.0,1.0,10,3,79.5,18
0.6,3.0,1.0,10,5,132.5,18
0.6,3.0,1.0,10,7,185.5,18
0.6,3.0,1.0,10,10,265.0,18
0.6,3.0,1.0,15,3,79.5,18
0.6,3.0,1.0,15,5,132.5,18
0.6,3.0,1.0,15,7,185.5,18
0.6,3.0,1.0,15,10,265.0,18
0.6,3.0,1.0,20,3,79.5,18
0.6,3.0,1.0,20,5,132.5,18
0.6,3.0,1.0,20,7,185.5,18
0.6,3.0,1.0,20,10,265.0,18
0.6,3.0,1.0,25,3,79.5,18
0.6,3.0,1.0,25,5,132.5,18
0.6,3.0,1.0,25,7,185.5,18
0.6,3.0,1.0,25,10,265.0,18
0.6,3.0,1.0,30,3,79.5,18
0.6,3.0,1.0,30,5,132.5,18
0.6,3.0,1.0,30,7,185.5,18
0.6,3.0,1.0,30,10,265.0,18
0.6,3.0,1.5,10,3,78.0,18
0.6,3.0,1.5,10,5,130.0,18
0.6,3.0,1.5,10,7,182.0,18
0.6,3.0,1.5,10,10,260.0,18
0.6,3.0,1.5,15,3,78.0,18
0.6,3.0,1.5,15,5,130.0,18
0.6,3.0,1.5,15,7,182.0,18
0.6,3.0,1.5,15,10,260.0,18
0.6,3.0,1.5,20,3,78.0,18
0.6,3.0,1.5,20,5,130.0,18
0.6,3.0,1.5,20,7,182.0,18
0.6,3.0,1.5,20,10,260.0,18
0.6,3.0,1.5,25,3,78.0,18
0.6,3.0,1.5,25,5,130.0,18
0.6,3.0,1.5,25,7,182.0,18
0.6,3.0,1.5,25,10,260.0,18
0.6,3.0,1.5,30,3,78.0,18
0.6,3.0,1.5,30,5,130.0,18
0.6,3.0,1.5,30,7,182.0,18
0.6,3.0,1.5,30,10,260.0,18
0.6,3.0,2.0,10,3,75.0,18
0.6,3.0,2.0,10,5,125.0,18
0.6,3.0,2.0,10,7,175.0,18
0.6,3.0,2.0,10,10,250.0,18
0.6,3.0,2.0,15,3,75.0,18
0.6,3.0,2.0,15,5,125.0,18
0.6,3.0,2.0,15,7,175.0,18
0.6,3.0,2.0,15,10,250.0,18
0.6,3.0,2.0,20,3,75.0,18
0.6,3.0,2.0,20,5,125.0,18
0.6,3.0,2.0,20,7,175.0,18
0.6,3.0,2.0,20,10,250.0,18
0.6,3.0,2.0,25,3,75.0,18
0.6,3.0,2.0,25,5,125.0,18
0.6,3.0,2.0,25,7,175.0,18
0.6,3.0,2.0,25,10,250.0,18
0.6,3.0,2.0,30,3,75.0,18
0.6,3.0,2.0,30,5,125.0,18
0.6,3.0,2.0,30,7,175.0,18
0.6,3.0,2.0,30,10,250.0,18
0.6,3.0,2.5,10,3,75.0,18
0.6,3.0,2.5,10,5,125.0,18
0.6,3.0,2.5,10,7,175.0,18
0.6,3.0,2.5,10,10,250.0,18
0.6,3.0,2.5,15,3,75.0,18
0.6,3.0,2.5,15,5,125.0,18
0.6,3.0,2.5,15,7,175.0,18
0.6,3.0,2.5,15,10,250.0,18
0.6,3.0,2.5,20,3,75.0,18
0.6,3.0,2.5,20,5,125.0,18
0.6,3.0,2.5,20,7,175.0,18
0.6,3.0,2.5,20,10,250.0,18
0.6,3.0,2.5,25,3,75.0,18
0.6,3.0,2.5,25,5,125.0,18
0.6,3.0,2.5,25,7,175.0,18
0.6,3.0,2.5,25,10,250.0,18
0.6,3.0,2.5,30,3,75.0,18
0.6,3.0,2.5,30,5,125.0,18
0.6,3.0,2.5,30,7,175.0,18
0.6,3.0,2.5,30,10,250.0,18
0.6,4.0,0.5,10,3,64.5,18
0.6,4.0,0.5,10,5,107.5,18
0.6,4.0,0.5,10,7,150.5,18
0.6,4.0,0.5,10,10,215.0,18
0.6,4.0,0.5,15,3,64.5,18
0.6,4.0,0.5,15,5,107.5,18
0.6,4.0,0.5,15,7,150.5,18
0.6,4.0,0.5,15,10,215.0,18
0.6,4.0,0.5,20,3,64.5,18
0.6,4.0,0.5,20,5,107.5,18
0.6,4.0,0.5,20,7,150.5,18
0.6,4.0,0.5,20,10,215.0,18
0.6,4.0,0.5,25,3,64.5,18
0.6,4.0,0.5,25,5,107.5,18
0.6,4.0,0.5,25,7,150.5,18
0.6,4.0,0.5,25,10,215.0,18
0.6,4.0,0.5,30,3,64.5,18
0.6,4.0,0.5,30,5,107.5,18
0.6,4.0,0.5,30,7,150.5,18
0.6,4.0,0.5,30,10,215.0,18
0.6,4.0,1.0,10,3,64.5,18
0.6,4.0,1.0,10,5,107.5,18
0.6,4.0,1.0,10,7,150.5,18
0.6,4.0,1.0,10,10,215.0,18
0.6,4.0,1.0,15,3,64.5,18
0.6,4.0,1.0,15,5,107.5,18
0.6,4.0,1.0,15,7,150.5,18
0.6,4.0,1.0,15,10,215.0,18
0.6,4.0,1.0,20,3,64.5,18
0.6,4.0,1.0,20,5,107.5,18
0.6,4.0,1.0,20,7,150.5,18
0.6,4.0,1.0,20,10,215.0,18
0.6,4.0,1.0,25,3,64.5,18
0.6,4.0,1.0,25,5,107.5,18
0.6,4.0,1.0,25,7,150.5,18
0.6,4.0,1.0,25,10,215.0,18
0.6,4.0,1.0,30,3,64.5,18
0.6,4.0,1.0,30,5,107.5,18
0.6,4.0,1.0,30,7,150.5,18
0.6,4.0,1.0,30,10,215.0,18
0.6,4.0,1.5,10,3,58.5,18
0.6,4.0,1.5,10,5,97.5,18
0.6,4.0,1.5,10,7,136.5,18
0.6,4.0,1.5,10,10,195.0,18
0.6,4.0,1.5,15,3,58.5,18
0.6,4.0,1.5,15,5,97.5,18
0.6,4.0,1.5,15,7,136.5,18
0.6,4.0,1.5,15,10,195.0,18
0.6,4.0,1.5,20,3,58.5,18
0.6,4.0,1.5,20,5,97.5,18
0.6,4.0,1.5,20,7,136.5,18
0.6,4.0,1.5,20,10,195.0,18
0.6,4.0,1.5,25,3,58.5,18
0.6,4.0,1.5,25,5,97.5,18
0.6,4.0,1.5,25,7,136.5,18
0.6,4.0,1.5,25,10,195.0,18
0.6,4.0,1.5,30,3,58.5,18
0.6,4.0,1.5,30,5,97.5,18
0.6,4.0,1.5,30,7,136.5,18
0.6,4.0,1.5,30,10,195.0,18
0.6,4.0,2.0,10,3,52.5,18
0.6,4.0,2.0,10,5,87.5,18
0.6,4.0,2.0,10,7,122.5,18
0.6,4.0,2.0,10,10,175.0,18
0.6,4.0,2.0,15,3,52.5,18
0.6,4.0,2.0,15,5,87.5,18
0.6,4.0,2.0,15,7,122.5,18
0.6,4.0,2.0,15,10,175.0,18
0.6,4.0,2.0,20,3,52.5,18
0.6,4.0,2.0,20,5,87.5,18
0.6,4.0,2.0,20,7,122.5,18
0.6,4.0,2.0,20,10,175.0,18
0.6,4.0,2.0,25,3,52.5,18
0.6,4.0,2.0,25,5,87.5,18
0.6,4.0,2.0,25,7,122.5,18
0.6,4.0,2.0,25,10,175.0,18
0.6,4.0,2.0,30,3,52.5,18
0.6,4.0,2.0,30,5,87.5,18
0.6,4.0,2.0,30,7,122.5,18
0.6,4.0,2.0,30,10,175.0,18
0.6,4.0,2.5,10,3,52.5,18
0.6,4.0,2.5,10,5,87.5,18
0.6,4.0,2.5,10,7,122.5,18
0.6,4.0,2.5,10,10,175.0,18
0.6,4.0,2.5,15,3,52.5,18
0.6,4.0,2.5,15,5,87.5,18
0.6,4.0,2.5,15,7,122.5,18
0.6,4.0,2.5,15,10,175.0,18
0.6,4.0,2.5,20,3,52.5,18
0.6,4.0,2.5,20,5,87.5,18
0.6,4.0,2.5,20,7,122.5,18
0.6,4.0,2.5,20,10,175.0,18
0.6,4.0,2.5,25,3,52.5,18
0.6,4.0,2.5,25,5,87.5,18
0.6,4.0,2.5,25,7,122.5,18
0.6,4.0,2.5,25,10,175.0,18
0.6,4.0,2.5,30,3,52.5,18
0.6,4.0,2.5,30,5,87.5,18
0.6,4.0,2.5,30,7,122.5,18
0.6,4.0,2.5,30,10,175.0,18
0.6,5.0,0.5,10,3,91.5,18
0.6,5.0,0.5,10,5,152.5,18
0.6,5.0,0.5,10,7,213.5,18
0.6,5.0,0.5,10,10,305.0,18
0.6,5.0,0.5,15,3,91.5,18
0.6,5.0,0.5,15,5,152.5,18
0.6,5.0,0.5,15,7,213.5,18
0.6,5.0,0.5,15,10,305.0,18
0.6,5.0,0.5,20,3,91.5,18
0.6,5.0,0.5,20,5,152.5,18
0.6,5.0,0.5,20,7,213.5,18
0.6,5.0,0.5,20,10,305.0,18
0.6,5.0,0.5,25,3,91.5,18
0.6,5.0,0.5,25,5,152.5,18
0.6,5.0,0.5,25,7,213.5,18
0.6,5.0,0.5,25,10,305.0,18
0.6,5.0,0.5,30,3,91.5,18
0.6,5.0,0.5,30,5,152.5,18
0.6,5.0,0.5,30,7,213.5,18
0.6,5.0,0.5,30,10,305.0,18
0.6,5.0,1.0,10,3,91.5,18
0.6,5.0,1.0,10,5,152.5,18
0.6,5.0,1.0,10,7,213.5,18
0.6,5.0,1.0,10,10,305.0,18
0.6,5.0,1.0,15,3,91.5,18
0.6,5.0,1.0,15,5,152.5,18
0.6,5.0,1.0,15,7,213.5,18
0.6,5.0,1.0,15,10,305.0,18
0.6,5.0,1.0,20,3,91.5,18
0.6,5.0,1.0,20,5,152.5,18
0.6,5.0,1.0,20,7,213.5,18
0.6,5.0,1.0,20,10,305.0,18
0.6,5.0,1.0,25,3,91.5,18
0.6,5.0,1.0,25,5,152.5,18
0.6,5.0,1.0,25,7,213.5,18
0.6,5.0,1.0,25,10,305.0,18
0.6,5.0,1.0,30,3,91.5,18
0.6,5.0,1.0,30,5,152.5,18
0.6,5.0,1.0,30,7,213.5,18
0.6,5.0,1.0,30,10,305.0,18
0.6,5.0,1.5,10,3,85.5,18
0.6,5.0,1.5,10,5,142.5,18
0.6,5.0,1.5,10,7,199.5,18
0.6,5.0,1.5,10,10,285.0,18
0.6,5.0,1.5,15,3,85.5,18
0.6,5.0,1.5,15,5,142.5,18
0.6,5.0,1.5,15,7,199.5,18
0.6,5.0,1.5,15,10,285.0,18
0.6,5.0,1.5,20,3,85.5,18
0.6,5.0,1.5,20,5,142.5,18
0.6,5.0,1.5,20,7,199.5,18
0.6,5.0,1.5,20,10,285.0,18
0.6,5.0,1.5,25,3,85.5,18
0.6,5.0,1.5,25,5,142.5,18
0.6,5.0,1.5,25,7,199.5,18
0.6,5.0,1.5,25,10,285.0,18
0.6,5.0,1.5,30,3,85.5,18
0.6,5.0,1.5,30,5,142.5,18
0.6,5.0,1.5,30,7,199.5,18
0.6,5.0,1.5,30,10,285.0,18
0.6,5.0,2.0,10,3,79.5,18
0.6,5.0,2.0,10,5,132.5,18
0.6,5.0,2.0,10,7,185.5,18
0.6,5.0,2.0,10,10,265.0,18
0.6,5.0,2.0,15,3,79.5,18
0.6,5.0,2.0,15,5,132.5,18
0.6,5.0,2.0,15,7,185.5,18
0.6,5.0,2.0,15,10,265.0,18
0.6,5.0,2.0,20,3,79.5,18
0.6,5.0,2.0,20,5,132.5,18
0.6,5.0,2.0,20,7,185.5,18
0.6,5.0,2.0,20,10,265.0,18
0.6,5.0,2.0,25,3,79.5,18
0.6,5.0,2.0,25,5,132.5,18
0.6,5.0,2.0,25,7,185.5,18
0.6,5.0,2.0,25,10,265.0,18
0.6,5.0,2.0,30,3,79.5,18
0.6,5.0,2.0,30,5,132.5,18
0.6,5.0,2.0,30,7,185.5,18
0.6,5.0,2.0,30,10,265.0,18
0.6,5.0,2.5,10,3,79.5,18
0.6,5.0,2.5,10,5,132.5,18
0.6,5.0,2.5,10,7,185.5,18
0.6,5.0,2.5,10,10,265.0,18
0.6,5.0,2.5,15,3,79.5,18
0.6,5.0,2.5,15,5,132.5,18
0.6,5.0,2.5,15,7,185.5,18
0.6,5.0,2.5,15,10,265.0,18
0.6,5.0,2.5,20,3,79.5,18
0.6,5.0,2.5,20,5,132.5,18
0.6,5.0,2.5,20,7,185.5,18
0.6,5.0,2.5,20,10,265.0,18
0.6,5.0,2.5,25,3,79.5,18
0.6,5.0,2.5,25,5,132.5,18
0.6,5.0,2.5,25,7,185.5,18
0.6,5.0,2.5,25,10,265.0,18
0.6,5.0,2.5,30,3,79.5,18
0.6,5.0,2.5,30,5,132.5,18
0.6,5.0,2.5,30,7,185.5,18
0.6,5.0,2.5,30,10,265.0,18
